qseqid,sseqid,gene_id,gene_name,is_intron,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,gene_biotype
id_33,ENSG00000003096,ENSG00000003096,NA,I10,100,17,0,0,7,23,28949,28933,6.8,34.2,NA
id_33,ENSG00000157680,ENSG00000157680,NA,I38,100,17,0,0,2,18,16696,16680,6.8,34.2,NA
id_33,ENSG00000157680,ENSG00000157680,NA,I31,100,17,0,0,2,18,49781,49765,6.8,34.2,NA
id_33,ENSG00000128573,ENSG00000128573,NA,I17,100,17,0,0,11,27,5302,5286,6.8,34.2,NA
id_33,ENSG00000128573,ENSG00000128573,NA,I16,100,17,0,0,11,27,5302,5286,6.8,34.2,NA
id_33,ENSG00000128573,ENSG00000128573,NA,I15,100,17,0,0,11,27,5302,5286,6.8,34.2,NA
id_33,ENSG00000128573,ENSG00000128573,NA,I14,100,17,0,0,11,27,5302,5286,6.8,34.2,NA
id_33,ENSG00000135205,ENSG00000135205,NA,I3,95.238,21,1,0,7,27,4632,4612,6.8,34.2,NA
id_33,ENSG00000259628,ENSG00000259628,NA,I2,95.238,21,1,0,7,27,4632,4612,6.8,34.2,NA
id_33,ENSG00000169902,ENSG00000169902,NA,I6,95.238,21,1,0,7,27,11332,11312,6.8,34.2,NA
id_33,ENSG00000169902,ENSG00000169902,NA,I5,95.238,21,1,0,7,27,15315,15295,6.8,34.2,NA
id_33,ENSG00000169902,ENSG00000169902,NA,I4,95.238,21,1,0,7,27,15714,15694,6.8,34.2,NA
id_33,ENSG00000169902,ENSG00000169902,NA,I3,95.238,21,1,0,7,27,15714,15694,6.8,34.2,NA
id_33,ENSG00000137275,ENSG00000137275,NA,I8,100,17,0,0,2,18,9219,9203,6.8,34.2,NA
id_33,ENSG00000254186,ENSG00000254186,NA,I27,100,17,0,0,2,18,195427,195411,6.8,34.2,NA
id_33,ENSG00000254186,ENSG00000254186,NA,I26,100,17,0,0,2,18,26475,26459,6.8,34.2,NA
id_33,ENSG00000286494,ENSG00000286494,NA,I1,100,17,0,0,7,23,73381,73365,6.8,34.2,NA
id_33,ENSG00000042781,ENSG00000042781,NA,I65,100,17,0,0,2,18,24005,23989,6.8,34.2,NA
id_33,ENST00000561080,ENSG00000140199,SLC12A6,NA,100,17,0,0,10,26,1108,1092,6.8,34.2,protein_coding
id_33,ENST00000559664,ENSG00000140199,SLC12A6,NA,100,17,0,0,10,26,837,821,6.8,34.2,protein_coding
id_34,ENSG00000257986,ENSG00000257986,NA,I9,100,18,0,0,7,24,207610,207627,1.7,36.2,NA
id_34,ENSG00000241956,ENSG00000241956,NA,I6,100,18,0,0,9,26,74690,74707,1.7,36.2,NA
id_34,ENSG00000241956,ENSG00000241956,NA,I5,100,18,0,0,9,26,78092,78109,1.7,36.2,NA
id_34,ENSG00000241956,ENSG00000241956,NA,I4,100,18,0,0,9,26,78092,78109,1.7,36.2,NA
id_34,ENSG00000241956,ENSG00000241956,NA,I3,100,18,0,0,9,26,78092,78109,1.7,36.2,NA
id_34,ENSG00000241956,ENSG00000241956,NA,I2,100,18,0,0,9,26,135120,135137,1.7,36.2,NA
id_34,ENSG00000144867,ENSG00000144867,NA,I7,95.455,22,1,0,1,22,2628,2649,1.7,36.2,NA
id_34,ENSG00000236869,ENSG00000236869,NA,I1,100,18,0,0,11,28,19067,19084,1.7,36.2,NA
id_34,ENSG00000068912,ENSG00000068912,NA,I2,100,18,0,0,10,27,403,420,1.7,36.2,NA
id_34,ENSG00000068912,ENSG00000068912,NA,I1,100,18,0,0,10,27,403,420,1.7,36.2,NA
id_34,ENSG00000133019,ENSG00000133019,NA,I13,100,18,0,0,9,26,84676,84693,1.7,36.2,NA
id_34,ENSG00000133019,ENSG00000133019,NA,I12,100,18,0,0,9,26,85431,85448,1.7,36.2,NA
id_34,ENSG00000133019,ENSG00000133019,NA,I11,100,18,0,0,9,26,126042,126059,1.7,36.2,NA
id_34,ENSG00000185008,ENSG00000185008,NA,I5,100,18,0,0,1,18,215888,215871,1.7,36.2,NA
id_34,ENSG00000088538,ENSG00000088538,NA,I5,100,18,0,0,4,21,99075,99058,1.7,36.2,NA
id_34,ENSG00000186448,ENSG00000186448,NA,I11,100,18,0,0,11,28,9676,9659,1.7,36.2,NA
id_34,ENSG00000115239,ENSG00000115239,NA,I31,100,18,0,0,10,27,72133,72116,1.7,36.2,NA
id_34,ENSG00000115239,ENSG00000115239,NA,I30,100,18,0,0,10,27,32448,32431,1.7,36.2,NA
id_34,ENSG00000115239,ENSG00000115239,NA,I17,100,18,0,0,10,27,72133,72116,1.7,36.2,NA
id_34,ENST00000649052,ENSG00000285633,AL132633.1,NA,100,18,0,0,7,24,2573,2556,1.7,36.2,lncRNA
id_34,ENST00000627845,ENSG00000281709,ZNF197,NA,100,18,0,0,11,28,1272,1255,1.7,36.2,protein_coding
id_34,ENST00000628172,ENSG00000281709,ZNF197,NA,100,18,0,0,11,28,1294,1277,1.7,36.2,protein_coding
id_34,ENST00000396058,ENSG00000186448,ZNF197,NA,100,18,0,0,11,28,1272,1255,1.7,36.2,protein_coding
id_34,ENST00000344387,ENSG00000186448,ZNF197,NA,100,18,0,0,11,28,1294,1277,1.7,36.2,protein_coding
id_34,ENSG00000198597,ENSG00000198597,NA,I7,100,17,0,0,12,28,35910,35926,6.8,34.2,NA
id_34,ENSG00000198597,ENSG00000198597,NA,I6,100,17,0,0,12,28,55982,55998,6.8,34.2,NA
id_34,ENSG00000131044,ENSG00000131044,NA,I13,100,17,0,0,7,23,3082,3098,6.8,34.2,NA
id_34,ENSG00000131044,ENSG00000131044,NA,I12,100,17,0,0,7,23,3082,3098,6.8,34.2,NA
id_34,ENSG00000083457,ENSG00000083457,NA,I16,100,17,0,0,7,23,2498,2514,6.8,34.2,NA
id_34,ENSG00000083457,ENSG00000083457,NA,I15,100,17,0,0,7,23,1554,1570,6.8,34.2,NA
id_34,ENSG00000225249,ENSG00000225249,NA,I18,92,25,2,0,13,37,27997,28021,6.8,34.2,NA
id_34,ENSG00000225249,ENSG00000225249,NA,I9,92,25,2,0,13,37,133031,133055,6.8,34.2,NA
id_34,ENSG00000146938,ENSG00000146938,NA,I8,100,17,0,0,8,24,105438,105454,6.8,34.2,NA
id_34,ENSG00000146938,ENSG00000146938,NA,I7,100,17,0,0,8,24,105438,105454,6.8,34.2,NA
id_34,ENSG00000164418,ENSG00000164418,NA,I6,100,17,0,0,12,28,24232,24248,6.8,34.2,NA
id_34,ENSG00000248461,ENSG00000248461,NA,I9,100,17,0,0,1,17,38696,38712,6.8,34.2,NA
id_34,ENSG00000248461,ENSG00000248461,NA,I8,100,17,0,0,1,17,39013,39029,6.8,34.2,NA
id_34,ENSG00000248461,ENSG00000248461,NA,I6,100,17,0,0,1,17,50931,50947,6.8,34.2,NA
id_34,ENSG00000248461,ENSG00000248461,NA,I5,100,17,0,0,1,17,50931,50947,6.8,34.2,NA
id_34,ENSG00000248461,ENSG00000248461,NA,I4,100,17,0,0,1,17,50931,50947,6.8,34.2,NA
id_34,ENSG00000248461,ENSG00000248461,NA,I3,100,17,0,0,1,17,50931,50947,6.8,34.2,NA
id_34,ENSG00000237125,ENSG00000237125,NA,I5,95.238,21,1,0,6,26,101397,101417,6.8,34.2,NA
id_34,ENSG00000114439,ENSG00000114439,NA,I49,100,17,0,0,6,22,2611,2627,6.8,34.2,NA
id_34,ENSG00000236977,ENSG00000236977,NA,I1,100,17,0,0,10,26,23150,23166,6.8,34.2,NA
id_34,ENSG00000065413,ENSG00000065413,NA,I35,100,17,0,0,10,26,37970,37986,6.8,34.2,NA
id_34,ENSG00000065413,ENSG00000065413,NA,I34,100,17,0,0,10,26,37423,37439,6.8,34.2,NA
id_34,ENSG00000140199,ENSG00000140199,NA,I39,100,17,0,0,9,25,1051,1035,6.8,34.2,NA
id_34,ENSG00000140199,ENSG00000140199,NA,I38,100,17,0,0,9,25,422,406,6.8,34.2,NA
id_34,ENSG00000140199,ENSG00000140199,NA,I37,100,17,0,0,9,25,1051,1035,6.8,34.2,NA
id_34,ENSG00000140199,ENSG00000140199,NA,I36,100,17,0,0,9,25,1051,1035,6.8,34.2,NA
id_34,ENSG00000140199,ENSG00000140199,NA,I35,100,17,0,0,9,25,422,406,6.8,34.2,NA
id_34,ENSG00000140199,ENSG00000140199,NA,I34,100,17,0,0,9,25,1051,1035,6.8,34.2,NA
id_34,ENSG00000140199,ENSG00000140199,NA,I33,100,17,0,0,9,25,565,549,6.8,34.2,NA
id_34,ENSG00000140199,ENSG00000140199,NA,I32,100,17,0,0,9,25,422,406,6.8,34.2,NA
id_34,ENSG00000227128,ENSG00000227128,NA,I5,100,17,0,0,7,23,7904,7888,6.8,34.2,NA
id_34,ENSG00000078114,ENSG00000078114,NA,I3,95.238,21,1,0,10,30,9020,9000,6.8,34.2,NA
id_34,ENSG00000078114,ENSG00000078114,NA,I2,95.238,21,1,0,10,30,4761,4741,6.8,34.2,NA
id_34,ENSG00000003096,ENSG00000003096,NA,I14,100,17,0,0,6,22,29718,29702,6.8,34.2,NA
id_34,ENSG00000003096,ENSG00000003096,NA,I13,100,17,0,0,6,22,28949,28933,6.8,34.2,NA
id_34,ENSG00000003096,ENSG00000003096,NA,I10,100,17,0,0,6,22,28949,28933,6.8,34.2,NA
id_34,ENSG00000157680,ENSG00000157680,NA,I38,100,17,0,0,1,17,16696,16680,6.8,34.2,NA
id_34,ENSG00000157680,ENSG00000157680,NA,I31,100,17,0,0,1,17,49781,49765,6.8,34.2,NA
id_34,ENSG00000128573,ENSG00000128573,NA,I17,100,17,0,0,10,26,5302,5286,6.8,34.2,NA
id_34,ENSG00000128573,ENSG00000128573,NA,I16,100,17,0,0,10,26,5302,5286,6.8,34.2,NA
id_34,ENSG00000128573,ENSG00000128573,NA,I15,100,17,0,0,10,26,5302,5286,6.8,34.2,NA
id_34,ENSG00000128573,ENSG00000128573,NA,I14,100,17,0,0,10,26,5302,5286,6.8,34.2,NA
id_34,ENSG00000135205,ENSG00000135205,NA,I3,95.238,21,1,0,6,26,4632,4612,6.8,34.2,NA
id_34,ENSG00000259628,ENSG00000259628,NA,I2,95.238,21,1,0,6,26,4632,4612,6.8,34.2,NA
id_34,ENSG00000169902,ENSG00000169902,NA,I6,95.238,21,1,0,6,26,11332,11312,6.8,34.2,NA
id_34,ENSG00000169902,ENSG00000169902,NA,I5,95.238,21,1,0,6,26,15315,15295,6.8,34.2,NA
id_34,ENSG00000169902,ENSG00000169902,NA,I4,95.238,21,1,0,6,26,15714,15694,6.8,34.2,NA
id_34,ENSG00000169902,ENSG00000169902,NA,I3,95.238,21,1,0,6,26,15714,15694,6.8,34.2,NA
id_34,ENSG00000137275,ENSG00000137275,NA,I8,100,17,0,0,1,17,9219,9203,6.8,34.2,NA
id_34,ENSG00000254186,ENSG00000254186,NA,I27,100,17,0,0,1,17,195427,195411,6.8,34.2,NA
id_34,ENSG00000254186,ENSG00000254186,NA,I26,100,17,0,0,1,17,26475,26459,6.8,34.2,NA
id_34,ENSG00000286494,ENSG00000286494,NA,I1,100,17,0,0,6,22,73381,73365,6.8,34.2,NA
id_34,ENSG00000042781,ENSG00000042781,NA,I65,100,17,0,0,1,17,24005,23989,6.8,34.2,NA
id_34,ENST00000561080,ENSG00000140199,SLC12A6,NA,100,17,0,0,9,25,1108,1092,6.8,34.2,protein_coding
id_34,ENST00000559664,ENSG00000140199,SLC12A6,NA,100,17,0,0,9,25,837,821,6.8,34.2,protein_coding
id_35,ENSG00000257986,ENSG00000257986,NA,I9,100,18,0,0,6,23,207610,207627,1.7,36.2,NA
id_35,ENSG00000241956,ENSG00000241956,NA,I6,100,18,0,0,8,25,74690,74707,1.7,36.2,NA
id_35,ENSG00000241956,ENSG00000241956,NA,I5,100,18,0,0,8,25,78092,78109,1.7,36.2,NA
id_35,ENSG00000241956,ENSG00000241956,NA,I4,100,18,0,0,8,25,78092,78109,1.7,36.2,NA
id_35,ENSG00000241956,ENSG00000241956,NA,I3,100,18,0,0,8,25,78092,78109,1.7,36.2,NA
id_35,ENSG00000241956,ENSG00000241956,NA,I2,100,18,0,0,8,25,135120,135137,1.7,36.2,NA
id_35,ENSG00000236869,ENSG00000236869,NA,I1,100,18,0,0,10,27,19067,19084,1.7,36.2,NA
id_35,ENSG00000068912,ENSG00000068912,NA,I2,100,18,0,0,9,26,403,420,1.7,36.2,NA
id_35,ENSG00000068912,ENSG00000068912,NA,I1,100,18,0,0,9,26,403,420,1.7,36.2,NA
id_35,ENSG00000133019,ENSG00000133019,NA,I13,100,18,0,0,8,25,84676,84693,1.7,36.2,NA
id_35,ENSG00000133019,ENSG00000133019,NA,I12,100,18,0,0,8,25,85431,85448,1.7,36.2,NA
id_35,ENSG00000133019,ENSG00000133019,NA,I11,100,18,0,0,8,25,126042,126059,1.7,36.2,NA
id_35,ENSG00000088538,ENSG00000088538,NA,I5,100,18,0,0,3,20,99075,99058,1.7,36.2,NA
id_35,ENSG00000186448,ENSG00000186448,NA,I11,100,18,0,0,10,27,9676,9659,1.7,36.2,NA
id_35,ENSG00000115239,ENSG00000115239,NA,I31,100,18,0,0,9,26,72133,72116,1.7,36.2,NA
id_35,ENSG00000115239,ENSG00000115239,NA,I30,100,18,0,0,9,26,32448,32431,1.7,36.2,NA
id_35,ENSG00000115239,ENSG00000115239,NA,I17,100,18,0,0,9,26,72133,72116,1.7,36.2,NA
id_35,ENST00000649052,ENSG00000285633,AL132633.1,NA,100,18,0,0,6,23,2573,2556,1.7,36.2,lncRNA
id_35,ENST00000627845,ENSG00000281709,ZNF197,NA,100,18,0,0,10,27,1272,1255,1.7,36.2,protein_coding
id_35,ENST00000628172,ENSG00000281709,ZNF197,NA,100,18,0,0,10,27,1294,1277,1.7,36.2,protein_coding
id_35,ENST00000396058,ENSG00000186448,ZNF197,NA,100,18,0,0,10,27,1272,1255,1.7,36.2,protein_coding
id_35,ENST00000344387,ENSG00000186448,ZNF197,NA,100,18,0,0,10,27,1294,1277,1.7,36.2,protein_coding
id_35,ENSG00000198597,ENSG00000198597,NA,I7,100,17,0,0,11,27,35910,35926,6.8,34.2,NA
id_35,ENSG00000198597,ENSG00000198597,NA,I6,100,17,0,0,11,27,55982,55998,6.8,34.2,NA
id_35,ENSG00000131044,ENSG00000131044,NA,I13,100,17,0,0,6,22,3082,3098,6.8,34.2,NA
id_35,ENSG00000131044,ENSG00000131044,NA,I12,100,17,0,0,6,22,3082,3098,6.8,34.2,NA
id_35,ENSG00000083457,ENSG00000083457,NA,I16,100,17,0,0,6,22,2498,2514,6.8,34.2,NA
id_35,ENSG00000083457,ENSG00000083457,NA,I15,100,17,0,0,6,22,1554,1570,6.8,34.2,NA
id_35,ENSG00000225249,ENSG00000225249,NA,I18,92,25,2,0,12,36,27997,28021,6.8,34.2,NA
id_35,ENSG00000225249,ENSG00000225249,NA,I9,92,25,2,0,12,36,133031,133055,6.8,34.2,NA
id_35,ENSG00000146938,ENSG00000146938,NA,I8,100,17,0,0,7,23,105438,105454,6.8,34.2,NA
id_35,ENSG00000146938,ENSG00000146938,NA,I7,100,17,0,0,7,23,105438,105454,6.8,34.2,NA
id_35,ENSG00000164418,ENSG00000164418,NA,I6,100,17,0,0,11,27,24232,24248,6.8,34.2,NA
id_35,ENSG00000237125,ENSG00000237125,NA,I5,95.238,21,1,0,5,25,101397,101417,6.8,34.2,NA
id_35,ENSG00000144867,ENSG00000144867,NA,I7,95.238,21,1,0,1,21,2629,2649,6.8,34.2,NA
id_35,ENSG00000114439,ENSG00000114439,NA,I49,100,17,0,0,5,21,2611,2627,6.8,34.2,NA
id_35,ENSG00000236977,ENSG00000236977,NA,I1,100,17,0,0,9,25,23150,23166,6.8,34.2,NA
id_35,ENSG00000065413,ENSG00000065413,NA,I35,100,17,0,0,9,25,37970,37986,6.8,34.2,NA
id_35,ENSG00000065413,ENSG00000065413,NA,I34,100,17,0,0,9,25,37423,37439,6.8,34.2,NA
id_35,ENSG00000140199,ENSG00000140199,NA,I39,100,17,0,0,8,24,1051,1035,6.8,34.2,NA
id_35,ENSG00000140199,ENSG00000140199,NA,I38,100,17,0,0,8,24,422,406,6.8,34.2,NA
id_35,ENSG00000140199,ENSG00000140199,NA,I37,100,17,0,0,8,24,1051,1035,6.8,34.2,NA
id_35,ENSG00000140199,ENSG00000140199,NA,I36,100,17,0,0,8,24,1051,1035,6.8,34.2,NA
id_35,ENSG00000140199,ENSG00000140199,NA,I35,100,17,0,0,8,24,422,406,6.8,34.2,NA
id_35,ENSG00000140199,ENSG00000140199,NA,I34,100,17,0,0,8,24,1051,1035,6.8,34.2,NA
id_35,ENSG00000140199,ENSG00000140199,NA,I33,100,17,0,0,8,24,565,549,6.8,34.2,NA
id_35,ENSG00000140199,ENSG00000140199,NA,I32,100,17,0,0,8,24,422,406,6.8,34.2,NA
id_35,ENSG00000227128,ENSG00000227128,NA,I5,100,17,0,0,6,22,7904,7888,6.8,34.2,NA
id_35,ENSG00000078114,ENSG00000078114,NA,I3,95.238,21,1,0,9,29,9020,9000,6.8,34.2,NA
id_35,ENSG00000078114,ENSG00000078114,NA,I2,95.238,21,1,0,9,29,4761,4741,6.8,34.2,NA
id_35,ENSG00000003096,ENSG00000003096,NA,I14,100,17,0,0,5,21,29718,29702,6.8,34.2,NA
id_35,ENSG00000003096,ENSG00000003096,NA,I13,100,17,0,0,5,21,28949,28933,6.8,34.2,NA
id_35,ENSG00000003096,ENSG00000003096,NA,I10,100,17,0,0,5,21,28949,28933,6.8,34.2,NA
id_35,ENSG00000128573,ENSG00000128573,NA,I17,100,17,0,0,9,25,5302,5286,6.8,34.2,NA
id_35,ENSG00000128573,ENSG00000128573,NA,I16,100,17,0,0,9,25,5302,5286,6.8,34.2,NA
id_35,ENSG00000128573,ENSG00000128573,NA,I15,100,17,0,0,9,25,5302,5286,6.8,34.2,NA
id_35,ENSG00000128573,ENSG00000128573,NA,I14,100,17,0,0,9,25,5302,5286,6.8,34.2,NA
id_35,ENSG00000135205,ENSG00000135205,NA,I3,95.238,21,1,0,5,25,4632,4612,6.8,34.2,NA
id_35,ENSG00000259628,ENSG00000259628,NA,I2,95.238,21,1,0,5,25,4632,4612,6.8,34.2,NA
id_35,ENSG00000169902,ENSG00000169902,NA,I6,95.238,21,1,0,5,25,11332,11312,6.8,34.2,NA
id_35,ENSG00000169902,ENSG00000169902,NA,I5,95.238,21,1,0,5,25,15315,15295,6.8,34.2,NA
id_35,ENSG00000169902,ENSG00000169902,NA,I4,95.238,21,1,0,5,25,15714,15694,6.8,34.2,NA
id_35,ENSG00000169902,ENSG00000169902,NA,I3,95.238,21,1,0,5,25,15714,15694,6.8,34.2,NA
id_35,ENSG00000286494,ENSG00000286494,NA,I1,100,17,0,0,5,21,73381,73365,6.8,34.2,NA
id_35,ENSG00000185008,ENSG00000185008,NA,I5,100,17,0,0,1,17,215887,215871,6.8,34.2,NA
id_35,ENST00000561080,ENSG00000140199,SLC12A6,NA,100,17,0,0,8,24,1108,1092,6.8,34.2,protein_coding
id_35,ENST00000559664,ENSG00000140199,SLC12A6,NA,100,17,0,0,8,24,837,821,6.8,34.2,protein_coding
id_36,ENSG00000257986,ENSG00000257986,NA,I9,100,18,0,0,5,22,207610,207627,1.7,36.2,NA
id_36,ENSG00000241956,ENSG00000241956,NA,I6,100,18,0,0,7,24,74690,74707,1.7,36.2,NA
id_36,ENSG00000241956,ENSG00000241956,NA,I5,100,18,0,0,7,24,78092,78109,1.7,36.2,NA
id_36,ENSG00000241956,ENSG00000241956,NA,I4,100,18,0,0,7,24,78092,78109,1.7,36.2,NA
id_36,ENSG00000241956,ENSG00000241956,NA,I3,100,18,0,0,7,24,78092,78109,1.7,36.2,NA
id_36,ENSG00000241956,ENSG00000241956,NA,I2,100,18,0,0,7,24,135120,135137,1.7,36.2,NA
id_36,ENSG00000236869,ENSG00000236869,NA,I1,100,18,0,0,9,26,19067,19084,1.7,36.2,NA
id_36,ENSG00000068912,ENSG00000068912,NA,I2,100,18,0,0,8,25,403,420,1.7,36.2,NA
id_36,ENSG00000068912,ENSG00000068912,NA,I1,100,18,0,0,8,25,403,420,1.7,36.2,NA
id_36,ENSG00000133019,ENSG00000133019,NA,I13,100,18,0,0,7,24,84676,84693,1.7,36.2,NA
id_36,ENSG00000133019,ENSG00000133019,NA,I12,100,18,0,0,7,24,85431,85448,1.7,36.2,NA
id_36,ENSG00000133019,ENSG00000133019,NA,I11,100,18,0,0,7,24,126042,126059,1.7,36.2,NA
id_36,ENSG00000088538,ENSG00000088538,NA,I5,100,18,0,0,2,19,99075,99058,1.7,36.2,NA
id_36,ENSG00000186448,ENSG00000186448,NA,I11,100,18,0,0,9,26,9676,9659,1.7,36.2,NA
id_36,ENSG00000115239,ENSG00000115239,NA,I31,100,18,0,0,8,25,72133,72116,1.7,36.2,NA
