qseqid,sseqid,gene_id,gene_name,is_intron,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,gene_biotype
id_79,FBtr0289956,FBgn0028421,Kap3,NA,95.238,21,1,0,1,21,2414,2434,0.35,34.2,protein_coding
id_79,FBtr0289955,FBgn0028421,Kap3,NA,95.238,21,1,0,1,21,2245,2265,0.35,34.2,protein_coding
id_79,FBtr0343437,FBgn0034990,CG11406,NA,100,16,0,0,4,19,4113,4128,1.4,32.2,protein_coding
id_79,FBtr0072276,FBgn0034990,CG11406,NA,100,16,0,0,4,19,1050,1065,1.4,32.2,protein_coding
id_79,FBtr0100169,FBgn0034990,CG11406,NA,100,16,0,0,4,19,972,987,1.4,32.2,protein_coding
id_79,FBtr0300874,FBgn0034990,CG11406,NA,100,16,0,0,4,19,4041,4056,1.4,32.2,protein_coding
id_79,FBtr0336651,FBgn0265045,Strn-Mlck,NA,100,16,0,0,5,20,7268,7283,1.4,32.2,protein_coding
id_79,FBtr0336652,FBgn0265045,Strn-Mlck,NA,100,16,0,0,5,20,7268,7283,1.4,32.2,protein_coding
id_79,FBtr0336649,FBgn0265045,Strn-Mlck,NA,100,16,0,0,5,20,6900,6915,1.4,32.2,protein_coding
id_79,FBtr0336650,FBgn0265045,Strn-Mlck,NA,100,16,0,0,5,20,6900,6915,1.4,32.2,protein_coding
id_79,FBtr0088588,FBgn0262515,VhaAC45,NA,100,16,0,0,1,16,1110,1125,1.4,32.2,protein_coding
id_79,FBtr0088587,FBgn0262515,VhaAC45,NA,100,16,0,0,1,16,1022,1037,1.4,32.2,protein_coding
id_315,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,583,634,4.61e-22,103,protein_coding
id_315,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,697,748,4.61e-22,103,protein_coding
id_315,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,697,748,4.61e-22,103,protein_coding
id_315,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,697,748,4.61e-22,103,protein_coding
id_315,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,697,748,4.61e-22,103,protein_coding
id_315,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,697,748,4.61e-22,103,protein_coding
id_315,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,809,860,4.61e-22,103,protein_coding
id_315,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,697,748,4.61e-22,103,protein_coding
id_315,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,809,860,4.61e-22,103,protein_coding
id_315,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,697,748,4.61e-22,103,protein_coding
id_315,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,697,748,4.61e-22,103,protein_coding
id_316,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,584,635,4.61e-22,103,protein_coding
id_316,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,698,749,4.61e-22,103,protein_coding
id_316,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,698,749,4.61e-22,103,protein_coding
id_316,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,698,749,4.61e-22,103,protein_coding
id_316,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,698,749,4.61e-22,103,protein_coding
id_316,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,698,749,4.61e-22,103,protein_coding
id_316,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,810,861,4.61e-22,103,protein_coding
id_316,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,698,749,4.61e-22,103,protein_coding
id_316,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,810,861,4.61e-22,103,protein_coding
id_316,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,698,749,4.61e-22,103,protein_coding
id_316,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,698,749,4.61e-22,103,protein_coding
id_317,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,585,636,4.61e-22,103,protein_coding
id_317,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,699,750,4.61e-22,103,protein_coding
id_317,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,699,750,4.61e-22,103,protein_coding
id_317,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,699,750,4.61e-22,103,protein_coding
id_317,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,699,750,4.61e-22,103,protein_coding
id_317,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,699,750,4.61e-22,103,protein_coding
id_317,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,811,862,4.61e-22,103,protein_coding
id_317,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,699,750,4.61e-22,103,protein_coding
id_317,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,811,862,4.61e-22,103,protein_coding
id_317,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,699,750,4.61e-22,103,protein_coding
id_317,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,699,750,4.61e-22,103,protein_coding
id_318,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,586,637,4.61e-22,103,protein_coding
id_318,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,700,751,4.61e-22,103,protein_coding
id_318,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,700,751,4.61e-22,103,protein_coding
id_318,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,700,751,4.61e-22,103,protein_coding
id_318,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,700,751,4.61e-22,103,protein_coding
id_318,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,700,751,4.61e-22,103,protein_coding
id_318,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,812,863,4.61e-22,103,protein_coding
id_318,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,700,751,4.61e-22,103,protein_coding
id_318,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,812,863,4.61e-22,103,protein_coding
id_318,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,700,751,4.61e-22,103,protein_coding
id_318,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,700,751,4.61e-22,103,protein_coding
id_319,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,587,638,4.61e-22,103,protein_coding
id_319,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,701,752,4.61e-22,103,protein_coding
id_319,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,701,752,4.61e-22,103,protein_coding
id_319,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,701,752,4.61e-22,103,protein_coding
id_319,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,701,752,4.61e-22,103,protein_coding
id_319,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,701,752,4.61e-22,103,protein_coding
id_319,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,813,864,4.61e-22,103,protein_coding
id_319,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,701,752,4.61e-22,103,protein_coding
id_319,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,813,864,4.61e-22,103,protein_coding
id_319,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,701,752,4.61e-22,103,protein_coding
id_319,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,701,752,4.61e-22,103,protein_coding
id_320,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,588,639,4.61e-22,103,protein_coding
id_320,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,702,753,4.61e-22,103,protein_coding
id_320,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,702,753,4.61e-22,103,protein_coding
id_320,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,702,753,4.61e-22,103,protein_coding
id_320,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,702,753,4.61e-22,103,protein_coding
id_320,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,702,753,4.61e-22,103,protein_coding
id_320,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,814,865,4.61e-22,103,protein_coding
id_320,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,702,753,4.61e-22,103,protein_coding
id_320,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,814,865,4.61e-22,103,protein_coding
id_320,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,702,753,4.61e-22,103,protein_coding
id_320,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,702,753,4.61e-22,103,protein_coding
id_321,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,589,640,4.61e-22,103,protein_coding
id_321,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,703,754,4.61e-22,103,protein_coding
id_321,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,703,754,4.61e-22,103,protein_coding
id_321,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,703,754,4.61e-22,103,protein_coding
id_321,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,703,754,4.61e-22,103,protein_coding
id_321,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,703,754,4.61e-22,103,protein_coding
id_321,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,815,866,4.61e-22,103,protein_coding
id_321,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,703,754,4.61e-22,103,protein_coding
id_321,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,815,866,4.61e-22,103,protein_coding
id_321,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,703,754,4.61e-22,103,protein_coding
id_321,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,703,754,4.61e-22,103,protein_coding
id_322,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,590,641,4.61e-22,103,protein_coding
id_322,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,704,755,4.61e-22,103,protein_coding
id_322,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,704,755,4.61e-22,103,protein_coding
id_322,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,704,755,4.61e-22,103,protein_coding
id_322,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,704,755,4.61e-22,103,protein_coding
id_322,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,704,755,4.61e-22,103,protein_coding
id_322,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,816,867,4.61e-22,103,protein_coding
id_322,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,704,755,4.61e-22,103,protein_coding
id_322,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,816,867,4.61e-22,103,protein_coding
id_322,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,704,755,4.61e-22,103,protein_coding
id_322,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,704,755,4.61e-22,103,protein_coding
id_323,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,591,642,4.61e-22,103,protein_coding
id_323,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,705,756,4.61e-22,103,protein_coding
id_323,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,705,756,4.61e-22,103,protein_coding
id_323,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,705,756,4.61e-22,103,protein_coding
id_323,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,705,756,4.61e-22,103,protein_coding
id_323,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,705,756,4.61e-22,103,protein_coding
id_323,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,817,868,4.61e-22,103,protein_coding
id_323,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,705,756,4.61e-22,103,protein_coding
id_323,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,817,868,4.61e-22,103,protein_coding
id_323,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,705,756,4.61e-22,103,protein_coding
id_323,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,705,756,4.61e-22,103,protein_coding
id_324,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,592,643,4.61e-22,103,protein_coding
id_324,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,706,757,4.61e-22,103,protein_coding
id_324,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,706,757,4.61e-22,103,protein_coding
id_324,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,706,757,4.61e-22,103,protein_coding
id_324,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,706,757,4.61e-22,103,protein_coding
id_324,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,706,757,4.61e-22,103,protein_coding
id_324,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,818,869,4.61e-22,103,protein_coding
id_324,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,706,757,4.61e-22,103,protein_coding
id_324,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,818,869,4.61e-22,103,protein_coding
id_324,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,706,757,4.61e-22,103,protein_coding
id_324,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,706,757,4.61e-22,103,protein_coding
id_327,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,595,646,4.61e-22,103,protein_coding
id_327,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,709,760,4.61e-22,103,protein_coding
id_327,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,709,760,4.61e-22,103,protein_coding
id_327,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,709,760,4.61e-22,103,protein_coding
id_327,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,709,760,4.61e-22,103,protein_coding
id_327,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,709,760,4.61e-22,103,protein_coding
id_327,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,821,872,4.61e-22,103,protein_coding
id_327,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,709,760,4.61e-22,103,protein_coding
id_327,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,821,872,4.61e-22,103,protein_coding
id_327,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,709,760,4.61e-22,103,protein_coding
id_327,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,709,760,4.61e-22,103,protein_coding
id_328,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,596,647,4.61e-22,103,protein_coding
id_328,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,710,761,4.61e-22,103,protein_coding
id_328,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,710,761,4.61e-22,103,protein_coding
id_328,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,710,761,4.61e-22,103,protein_coding
id_328,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,710,761,4.61e-22,103,protein_coding
id_328,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,710,761,4.61e-22,103,protein_coding
id_328,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,822,873,4.61e-22,103,protein_coding
id_328,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,710,761,4.61e-22,103,protein_coding
id_328,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,822,873,4.61e-22,103,protein_coding
id_328,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,710,761,4.61e-22,103,protein_coding
id_328,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,710,761,4.61e-22,103,protein_coding
id_329,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,597,648,4.61e-22,103,protein_coding
id_329,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,711,762,4.61e-22,103,protein_coding
id_329,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,711,762,4.61e-22,103,protein_coding
id_329,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,711,762,4.61e-22,103,protein_coding
id_329,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,711,762,4.61e-22,103,protein_coding
id_329,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,711,762,4.61e-22,103,protein_coding
id_329,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,823,874,4.61e-22,103,protein_coding
id_329,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,711,762,4.61e-22,103,protein_coding
id_329,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,823,874,4.61e-22,103,protein_coding
id_329,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,711,762,4.61e-22,103,protein_coding
id_329,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,711,762,4.61e-22,103,protein_coding
id_335,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,603,654,4.61e-22,103,protein_coding
id_335,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,717,768,4.61e-22,103,protein_coding
id_335,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,717,768,4.61e-22,103,protein_coding
id_335,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,717,768,4.61e-22,103,protein_coding
id_335,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,717,768,4.61e-22,103,protein_coding
id_335,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,717,768,4.61e-22,103,protein_coding
id_335,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,829,880,4.61e-22,103,protein_coding
id_335,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,717,768,4.61e-22,103,protein_coding
id_335,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,829,880,4.61e-22,103,protein_coding
id_335,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,717,768,4.61e-22,103,protein_coding
id_335,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,717,768,4.61e-22,103,protein_coding
id_338,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,606,657,4.61e-22,103,protein_coding
id_338,FBtr0306096,FBgn0035533,Cip4,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_338,FBtr0333571,FBgn0035533,Cip4,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_338,FBtr0308201,FBgn0035533,Cip4,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_338,FBtr0333570,FBgn0035533,Cip4,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_338,FBtr0073339,FBgn0035533,Cip4,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_338,FBtr0306095,FBgn0035533,Cip4,NA,100,52,0,0,1,52,832,883,4.61e-22,103,protein_coding
id_338,FBtr0306094,FBgn0035533,Cip4,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_338,FBtr0113138,FBgn0035533,Cip4,NA,100,52,0,0,1,52,832,883,4.61e-22,103,protein_coding
id_338,FBtr0306534,FBgn0035533,Cip4,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_338,FBtr0308202,FBgn0035533,Cip4,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_348,FBtr0306533,FBgn0035533,Cip4,NA,100,52,0,0,1,52,616,667,4.61e-22,103,protein_coding
